flight_date,origin_state,phase_of_flight,wildlife_size,wildlife_species,time_of_day,cost_other,cost_repair,cost_total,speed_ias_in_knots
2001-08-15,Louisiana,Take-off run,Medium,Unknown bird or bat,Day,0,0,0,138.0
2001-08-15,Kentucky,Take-off run,Small,Mourning dove,Dawn,0,0,0,140.0
2001-08-15,Illinois,Approach,Small,European starling,Day,0,0,0,60.0
2001-08-15,Missouri,Approach,Small,Unknown bird - small,Day,0,0,0,136.0
2001-08-15,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,250.0
2001-08-15,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,70.0
2001-08-15,New Jersey,Landing Roll,Small,Mourning dove,Dusk,0,0,0,140.0
2001-08-16,Georgia,Landing Roll,Medium,Unknown bird - medium,Dawn,0,0,0,80.0
2001-08-16,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-08-16,New Jersey,Climb,Small,Rock pigeon,Day,0,0,0,150.0
2001-08-16,Kentucky,Landing Roll,Small,Barn swallow,Day,0,0,0,140.0
2001-08-16,Texas,Climb,Small,Unknown bird - small,Night,0,0,0,250.0
2001-08-17,Massachusetts,Approach,Small,Unknown bird - small,Dawn,0,0,0,130.0
2001-08-17,Ohio,Approach,Small,Unknown bird - small,Dawn,0,0,0,126.0
2001-08-17,Illinois,Approach,Small,Unknown bird - small,Day,0,0,0,170.0
2001-08-17,Ohio,Landing Roll,Small,Mourning dove,Day,0,0,0,140.0
2001-08-17,Pennsylvania,Landing Roll,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-17,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-08-17,Illinois,Take-off run,Small,Unknown bird - small,Day,0,0,0,160.0
2001-08-17,Louisiana,Approach,Small,Mourning dove,Night,0,0,0,140.0
2001-08-18,Oregon,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-08-18,Pennsylvania,Climb,Small,Unknown bird - small,Day,0,0,0,175.0
2001-08-18,Illinois,Landing Roll,Small,Unknown bird - small,Day,0,0,0,135.0
2001-08-19,Tennessee,Approach,Medium,American crow,Day,0,0,0,140.0
2001-08-19,Texas,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-08-19,Missouri,Approach,Small,Unknown bird - small,Day,0,0,0,180.0
2001-08-20,Oklahoma,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-08-20,Washington,Landing Roll,Small,European starling,Day,0,0,0,140.0
2001-08-20,Texas,Take-off run,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-20,DC,Take-off run,Small,Mourning dove,Night,0,0,0,140.0
2001-08-21,Illinois,Approach,Medium,Unknown bird - medium,Dusk,0,0,0,145.0
2001-08-21,New Jersey,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-21,Missouri,Landing Roll,Small,Eastern meadowlark,Day,0,0,0,140.0
2001-08-21,DC,Approach,Small,Unknown bird - small,Dusk,0,0,0,135.0
2001-08-21,Kentucky,Approach,Small,Mourning dove,Dusk,0,0,0,140.0
2001-08-21,DC,Approach,Small,Unknown bird - small,Night,0,0,0,156.0
2001-08-22,New York,Approach,Medium,Unknown bird - medium,Dawn,0,0,0,200.0
2001-08-22,Georgia,Climb,Medium,Unknown bird - medium,Dawn,0,0,0,230.0
2001-08-22,Indiana,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-22,Massachusetts,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-22,Florida,Take-off run,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-22,Texas,Take-off run,Small,Rock pigeon,Day,0,0,0,160.0
2001-08-22,Texas,Take-off run,Small,Rock pigeon,Day,0,0,0,140.0
2001-08-22,Minnesota,Approach,Small,Unknown bird - small,Night,0,0,0,150.0
2001-08-23,California,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-08-23,Missouri,Climb,Small,Unknown bird - small,Day,0,0,0,220.0
2001-08-23,Illinois,Landing Roll,Small,Unknown bird - small,Day,0,0,0,125.0
2001-08-23,Missouri,Take-off run,Small,Unknown bird - small,Day,0,0,0,135.0
2001-08-23,Texas,Taxi,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-23,Pennsylvania,Approach,Small,Unknown bird - small,Dusk,0,0,0,130.0
2001-08-24,New Jersey,Take-off run,Small,European starling,Dawn,0,0,0,140.0
2001-08-24,Maryland,Landing Roll,Small,American kestrel,Day,0,0,0,70.0
2001-08-24,Kentucky,Take-off run,Small,Mourning dove,Day,0,0,0,140.0
2001-08-24,Texas,Approach,Small,Unknown bird - small,Dusk,0,0,0,140.0
2001-08-25,DC,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,80.0
2001-08-25,Tennessee,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-08-25,Tennessee,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
2001-08-25,Pennsylvania,Descent,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-25,Florida,Take-off run,Small,Unknown bird - small,Day,0,0,0,150.0
2001-08-26,DC,Approach,Medium,Unknown bird - medium,Day,0,0,0,125.0
2001-08-26,Colorado,Take-off run,Small,Unknown bird - small,Dawn,0,0,0,140.0
2001-08-26,Missouri,Approach,Small,Unknown bird - small,Day,0,0,0,200.0
2001-08-27,Kentucky,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-08-27,Minnesota,Approach,Medium,Unknown bird - medium,Day,0,0,0,175.0
2001-08-27,New Jersey,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
2001-08-27,Missouri,Landing Roll,Small,Meadowlarks,Day,0,0,0,140.0
2001-08-28,Pennsylvania,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-08-28,New York,Descent,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
2001-08-28,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,230.0
2001-08-28,Texas,Approach,Small,Rock pigeon,Day,0,0,0,140.0
2001-08-28,Texas,Take-off run,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-28,Pennsylvania,Approach,Small,Unknown bird - small,Dusk,0,0,0,190.0
2001-08-29,Pennsylvania,Approach,Large,Unknown bird - large,Day,0,0,0,170.0
2001-08-29,Pennsylvania,Take-off run,Medium,Unknown bird - medium,Dawn,0,0,0,90.0
2001-08-29,North Carolina,Climb,Medium,Unknown bird - medium,Day,0,0,0,150.0
2001-08-29,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
2001-08-29,California,Climb,Small,Unknown bird - small,Day,0,0,0,200.0
2001-08-29,Illinois,Climb,Small,European starling,Day,0,0,0,160.0
2001-08-29,North Carolina,Climb,Small,Unknown bird - small,Dusk,0,0,0,150.0
2001-08-29,Nebraska,Landing Roll,Small,Unknown bird - small,Dusk,0,0,0,140.0
2001-08-29,South Carolina,Approach,Small,Killdeer,Night,0,0,0,150.0
2001-08-30,Tennessee,Approach,Large,Unknown bird - large,Day,0,0,0,125.0
2001-08-30,Minnesota,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,120.0
2001-08-30,DC,Take-off run,Medium,Unknown bird - medium,Dusk,0,0,0,140.0
2001-08-30,Tennessee,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-08-30,New Jersey,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-30,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-08-30,Missouri,Approach,Small,Unknown bird - small,Night,0,0,0,165.0
2001-08-30,New York,Approach,Small,Unknown bird - small,Night,0,0,0,145.0
2001-08-30,North Carolina,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
2001-08-31,Maryland,Approach,Large,Canada goose,Night,0,0,0,130.0
2001-08-31,Missouri,Climb,Large,Unknown bird - large,Night,0,0,0,140.0
2001-08-31,Ohio,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-08-31,South Carolina,Take-off run,Small,Cattle egret,Day,0,0,0,100.0
2001-08-31,South Carolina,Taxi,Small,Unknown bird - small,Day,0,0,0,130.0
2001-08-31,Texas,Landing Roll,Small,Unknown bird - small,Dusk,0,0,0,100.0
2001-08-31,Michigan,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-01,Texas,Take-off run,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-01,Missouri,Approach,Small,Unknown bird - small,Dawn,0,0,0,190.0
2001-09-01,Texas,Climb,Small,Unknown bird - small,Day,0,0,0,210.0
2001-09-01,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,145.0
2001-09-01,Tennessee,Take-off run,Small,Unknown bird - small,Day,0,0,0,130.0
2001-09-01,Texas,Climb,Small,Unknown bird - small,Night,0,0,0,200.0
2001-09-02,Tennessee,Climb,Medium,Unknown bird - medium,Day,0,0,0,145.0
2001-09-02,Georgia,Climb,Medium,Unknown bird - medium,Night,0,0,0,250.0
2001-09-02,Oregon,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-02,Pennsylvania,Approach,Small,European starling,Day,0,0,0,140.0
2001-09-02,Colorado,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-03,California,Climb,Large,Unknown bird - large,Day,0,0,0,140.0
2001-09-03,Massachusetts,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-03,Colorado,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-03,Hawaii,Climb,Small,Unknown bird - small,Day,0,0,0,130.0
2001-09-03,Maryland,Approach,Small,Unknown bird - small,Night,0,0,0,130.0
2001-09-03,Minnesota,Approach,Small,Unknown bird - small,Night,0,0,0,160.0
2001-09-03,Pennsylvania,Approach,Small,Unknown bird - small,Night,0,0,0,100.0
2001-09-03,Oklahoma,Climb,Small,Unknown bird - small,Night,0,0,0,160.0
2001-09-03,Texas,Climb,Small,Unknown bird - small,Night,0,0,0,220.0
2001-09-04,Colorado,Approach,Large,Canada goose,Day,0,0,0,136.0
2001-09-04,Kentucky,Climb,Medium,Unknown bird - medium,Day,0,0,0,145.0
2001-09-04,South Carolina,Climb,Medium,Unknown bird or bat,Day,0,0,0,140.0
2001-09-04,Massachusetts,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-04,Texas,Landing Roll,Small,Rock pigeon,Day,0,65080,65080,70.0
2001-09-04,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-05,DC,Climb,Medium,Unknown bird - medium,Dawn,0,0,0,140.0
2001-09-05,New Jersey,Approach,Medium,Unknown bird - medium,Night,0,0,0,170.0
2001-09-05,New Jersey,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-05,North Carolina,Approach,Small,Unknown bird - small,Night,0,0,0,170.0
2001-09-06,Illinois,Approach,Large,Unknown bird - large,Dusk,0,0,0,140.0
2001-09-06,California,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-06,Missouri,Landing Roll,Small,Mourning dove,Day,0,0,0,120.0
2001-09-06,New Jersey,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-06,Missouri,Landing Roll,Small,Unknown bird - small,Night,0,0,0,90.0
2001-09-07,Texas,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-07,Texas,Climb,Medium,Unknown bird - medium,Night,0,0,0,250.0
2001-09-07,Maryland,Approach,Small,Rock pigeon,Day,0,0,0,120.0
2001-09-08,Ohio,Approach,Medium,Unknown bird - medium,Night,0,0,0,200.0
2001-09-08,Indiana,Landing Roll,Small,Unknown bird - small,Day,0,0,0,100.0
2001-09-08,Illinois,Take-off run,Small,European starling,Day,0,0,0,155.0
2001-09-08,Utah,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-09,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-09,Illinois,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-09,Georgia,Approach,Small,Unknown bird - small,Dawn,0,0,0,140.0
2001-09-09,Georgia,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
2001-09-09,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,220.0
2001-09-09,Illinois,Approach,Small,Unknown bird - small,Night,0,0,0,137.0
2001-09-10,Massachusetts,Take-off run,Medium,Unknown bird - medium,Dawn,0,0,0,135.0
2001-09-10,Pennsylvania,Approach,Medium,Unknown bird - medium,Night,0,0,0,141.0
2001-09-10,Kentucky,Take-off run,Small,Killdeer,Day,0,0,0,105.0
2001-09-10,Oregon,Approach,Small,Unknown bird - small,Night,0,0,0,145.0
2001-09-11,Texas,Climb,Medium,Unknown bird - medium,Night,0,0,0,250.0
2001-09-11,Texas,Landing Roll,Small,Unknown bird - small,Day,0,0,0,120.0
2001-09-11,Texas,Take-off run,Small,Unknown bird - small,Day,0,0,0,120.0
2001-09-11,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,135.0
2001-09-13,Kentucky,Approach,Small,Mourning dove,Day,0,0,0,120.0
2001-09-13,Kentucky,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-14,Kentucky,Approach,Small,Unknown bird - small,Night,0,0,0,138.0
2001-09-14,Tennessee,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-15,Texas,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-15,Georgia,Climb,Medium,Unknown bird - medium,Night,0,0,0,170.0
2001-09-15,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-15,Utah,Approach,Small,Unknown bird - small,Dusk,0,0,0,140.0
2001-09-16,Tennessee,Approach,Large,Unknown bird - large,Day,0,0,0,140.0
2001-09-16,Georgia,Approach,Small,Unknown bird - small,Day,0,0,0,137.0
2001-09-16,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,200.0
2001-09-16,Texas,Landing Roll,Small,Unknown bird - small,Day,0,0,0,130.0
2001-09-16,Texas,Climb,Small,Unknown bird - small,Dusk,0,0,0,160.0
2001-09-17,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,125.0
2001-09-17,New York,Take-off run,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-17,Michigan,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-18,New Jersey,Approach,Small,Eastern meadowlark,Night,0,0,0,180.0
2001-09-18,Oregon,Landing Roll,Small,Barn owl,Night,0,0,0,140.0
2001-09-19,Pennsylvania,Landing Roll,Medium,Red-tailed hawk,Day,0,0,0,100.0
2001-09-19,Florida,Approach,Medium,Unknown bird - medium,Day,0,0,0,130.0
2001-09-19,South Carolina,Take-off run,Medium,Unknown bird or bat,Day,0,0,0,140.0
2001-09-19,Missouri,Take-off run,Small,Killdeer,Dawn,0,0,0,120.0
2001-09-19,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,200.0
2001-09-19,Texas,Landing Roll,Small,Mourning dove,Day,0,0,0,100.0
2001-09-19,Indiana,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-20,Kentucky,Descent,Medium,Unknown bird - medium,Night,0,0,0,250.0
2001-09-20,Hawaii,Landing Roll,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-20,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,170.0
2001-09-20,Utah,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-21,Texas,Landing Roll,Medium,Unknown bird - medium,Day,0,0,0,60.0
2001-09-21,Texas,Approach,Medium,Unknown bird - medium,Dusk,0,0,0,133.0
2001-09-21,California,Landing Roll,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-21,Kentucky,Take-off run,Small,Mourning dove,Dusk,0,0,0,140.0
2001-09-21,Nebraska,Descent,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-22,Kentucky,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-22,Tennessee,Take-off run,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-22,Texas,Approach,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-22,Colorado,Approach,Small,European starling,Night,0,0,0,131.0
2001-09-23,Florida,Descent,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-23,Minnesota,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-24,Texas,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-24,Michigan,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-24,Missouri,Approach,Medium,Unknown bird - medium,Night,0,0,0,160.0
2001-09-24,Missouri,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-24,Texas,Approach,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-24,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,100.0
2001-09-25,DC,Approach,Large,Canada goose,Night,0,0,0,190.0
2001-09-25,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-25,Tennessee,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-25,Pennsylvania,Climb,Small,Unknown bird - small,Day,0,0,0,150.0
2001-09-25,Missouri,Landing Roll,Small,European starling,Day,0,0,0,140.0
2001-09-25,North Carolina,Approach,Small,Unknown bird - small,Night,0,0,0,200.0
2001-09-26,Tennessee,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-26,Oregon,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-09-26,Kentucky,Take-off run,Small,American kestrel,Day,0,0,0,140.0
2001-09-27,Maryland,Approach,Medium,Unknown bird - medium,Night,0,0,0,130.0
2001-09-27,Oklahoma,Climb,Small,Unknown bird - small,Dawn,0,0,0,210.0
2001-09-27,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-09-28,New York,Approach,Medium,Herring gull,Day,0,0,0,140.0
2001-09-28,Kentucky,Approach,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-09-28,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,125.0
2001-09-28,South Carolina,Taxi,Small,Mourning dove,Day,0,0,0,7.0
2001-09-28,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,160.0
2001-09-29,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,180.0
2001-09-29,Georgia,Approach,Medium,Unknown bird - medium,Night,0,0,0,210.0
2001-09-29,Georgia,Approach,Medium,Unknown bird - medium,Night,260,0,260,210.0
2001-09-29,Maryland,Approach,Medium,Unknown bird - medium,Night,0,0,0,220.0
2001-09-29,Pennsylvania,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-29,Texas,Landing Roll,Small,Rock pigeon,Day,0,0,0,110.0
2001-09-29,New Jersey,Landing Roll,Small,American kestrel,Dusk,0,0,0,140.0
2001-09-29,Florida,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-09-30,California,Climb,Medium,Unknown bird - medium,Night,0,0,0,150.0
2001-09-30,Texas,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-09-30,Hawaii,Landing Roll,Small,Pacific golden-plover,Day,0,0,0,100.0
2001-10-01,Missouri,Descent,Large,Unknown bird - large,Night,0,0,0,210.0
2001-10-01,South Carolina,Take-off run,Medium,Unknown bird - medium,Day,0,0,0,85.0
2001-10-01,Louisiana,Approach,Small,Mourning dove,Night,0,0,0,150.0
2001-10-01,Maryland,Approach,Small,Unknown bird - small,Night,0,0,0,135.0
2001-10-01,Nebraska,Climb,Small,Unknown bird - small,Night,0,0,0,250.0
2001-10-02,New Jersey,Approach,Large,Unknown bird - large,Day,0,0,0,150.0
2001-10-02,DC,Taxi,Large,White-tailed deer,Night,0,0,0,140.0
2001-10-02,Colorado,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-10-02,Texas,Approach,Medium,Unknown bird - medium,Night,0,0,0,125.0
2001-10-02,New York,Approach,Small,Unknown bird - small,Day,0,0,0,125.0
2001-10-02,New Jersey,Approach,Small,Horned lark,Dusk,0,0,0,170.0
2001-10-02,Utah,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-03,New York,Take-off run,Medium,Herring gull,Day,0,0,0,140.0
2001-10-03,Hawaii,Taxi,Medium,Unknown bird or bat,Day,0,0,0,140.0
2001-10-03,Missouri,Approach,Small,Unknown bird - small,Night,0,0,0,150.0
2001-10-03,Illinois,Climb,Small,Unknown bird - small,Night,0,0,0,190.0
2001-10-03,Kentucky,Landing Roll,Small,European starling,Night,0,0,0,140.0
2001-10-03,Massachusetts,Landing Roll,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-03,Oregon,Landing Roll,Small,Barn owl,Night,0,0,0,140.0
2001-10-04,Indiana,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-10-04,North Carolina,Approach,Small,Unknown bird - small,Day,0,0,0,130.0
2001-10-04,Indiana,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-04,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-05,Illinois,Climb,Large,Unknown bird - large,Night,0,0,0,250.0
2001-10-05,California,Climb,Medium,Unknown bird - medium,Day,0,0,0,140.0
2001-10-05,Missouri,Approach,Small,Unknown bird - small,Dawn,0,0,0,165.0
2001-10-05,North Carolina,Approach,Small,Unknown bird - small,Day,0,0,0,150.0
2001-10-05,Texas,Climb,Small,Unknown bird - small,Day,0,0,0,150.0
2001-10-05,Ohio,Approach,Small,Unknown bird - small,Night,0,0,0,185.0
2001-10-06,DC,Descent,Large,Unknown bird - large,Night,0,0,0,210.0
2001-10-06,Tennessee,Descent,Medium,Unknown bird - medium,Night,0,0,0,240.0
2001-10-06,North Carolina,Take-off run,Small,Unknown bird - small,Dusk,0,0,0,140.0
2001-10-06,New York,Approach,Small,Killdeer,Night,0,0,0,210.0
2001-10-06,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-06,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,180.0
2001-10-07,South Carolina,Approach,Medium,Unknown bird or bat,Night,0,0,0,160.0
2001-10-07,South Carolina,Approach,Medium,Unknown bird or bat,Night,0,0,0,250.0
2001-10-07,Georgia,Climb,Medium,Unknown bird - medium,Night,0,0,0,210.0
2001-10-08,Georgia,Climb,Large,Unknown bird - large,Day,0,0,0,170.0
2001-10-08,Ohio,Approach,Small,Unknown bird - small,Day,0,0,0,135.0
2001-10-08,Florida,Approach,Small,Unknown bird - small,Night,0,0,0,145.0
2001-10-08,Massachusetts,Approach,Small,Unknown bird - small,Night,0,0,0,170.0
2001-10-09,Georgia,Approach,Medium,Unknown bird - medium,Night,0,0,0,40.0
2001-10-10,California,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-10-10,Texas,Take-off run,Small,Rock pigeon,Day,0,0,0,140.0
2001-10-10,Nebraska,Approach,Small,Unknown bird - small,Night,0,0,0,130.0
2001-10-11,Missouri,Approach,Small,Unknown bird - small,Day,0,0,0,140.0
2001-10-11,California,Approach,Small,Unknown bird - small,Night,0,0,0,130.0
2001-10-11,Pennsylvania,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-12,New Jersey,Approach,Small,Unknown bird - small,Day,0,0,0,150.0
2001-10-12,Ohio,Landing Roll,Small,Mourning dove,Day,0,0,0,140.0
2001-10-13,Georgia,Approach,Small,Rock pigeon,Day,0,0,0,140.0
2001-10-13,South Carolina,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
2001-10-13,Colorado,Landing Roll,Small,Rock pigeon,Day,0,0,0,140.0
2001-10-13,Hawaii,Landing Roll,Small,Pacific golden-plover,Day,0,0,0,140.0
2001-10-13,Pennsylvania,Climb,Small,Mourning dove,Dusk,0,0,0,160.0
2001-10-14,Hawaii,Landing Roll,Small,Pacific golden-plover,Day,0,0,0,80.0
2001-10-14,Hawaii,Landing Roll,Small,Pacific golden-plover,Night,0,0,0,80.0
2001-10-15,Florida,Approach,Medium,Unknown bird - medium,Night,0,0,0,140.0
2001-10-15,California,Landing Roll,Small,Mourning dove,Dawn,0,0,0,140.0
2001-10-15,Maryland,Approach,Small,Unknown bird - small,Day,0,0,0,200.0
2001-10-15,North Carolina,Climb,Small,Unknown bird - small,Day,0,0,0,140.0
2001-10-15,Florida,Descent,Small,Unknown bird - small,Day,0,0,0,210.0
2001-10-15,Georgia,Approach,Small,Unknown bird - small,Night,0,0,0,126.0
2001-10-16,Indiana,Climb,Small,Unknown bird - small,Dawn,0,0,0,170.0
2001-10-16,Tennessee,Approach,Small,Unknown bird - small,Night,0,0,0,140.0
2001-10-16,Colorado,Climb,Small,Unknown bird - small,Night,0,0,0,140.0
